id,type,text1,text2,text3,text4,text5,notes
shrouded_tendril,SHIP,"""Said the chief was mad when he came back, they did, but he weren't. Not at first, anyway. That's the tragedy, see, it was all them that said he lied that drove him there.""

- overheard on the Jangala Station concourse",Unidentified Entity,,,,
shrouded_eye,SHIP,"""If this interpretation is to be believed, it gives a whole new life, of sorts, to arguments surrounding the cosmic censorship hypothesis.""

- intercept, [REDACTED]",Unidentified Entity,,,,
shrouded_maelstrom,SHIP,"""A self-stabilizing anomalous incursion, it builds charge as it spins - if our sensors are correct, in many more dimensions than are first apparent. This self-sustaining action produces massive energy differentials which are periodically discharged toward its, um, target. I'd never have said a storm could be evil, but now...""

- intercepted audio log, speaker unknown",Unidentified Entity,,,,
shrouded_maw,SHIP,"""When the end comes, as it must soon come, it will be as a yawning abyss darker than fear and filled of teeth. It will come to swallow hope, it will, it will come to swallow sin, it will, and the only escape is the Path, it is. The Path!""

- selection from the Archives of Holy Inquisition, Hesperus",Unidentified Entity,,,,
phantom,SHIP,"Un transport de troupes avancé employant la technologie furtive de phase, cette conception fut utilisée avec efficacité par les opérations clandestines de Tri-Tachyon durant la Seconde Guerre IA. Le Phantom devrait éviter le combat vaisseau-contre-vaisseau car le blindage et l'armement intégrés ne sont efficaces que contre des cibles légères au sol.

« Les patrouilles du système auraient dû voir arriver les Tachies, mais non. L'ADA suivait le bogey jusqu'à ce qu'il disparaisse des scopes, laissant les canons au sol tourner en rond en essayant de réacquérir une cible. On a vu une ombre dans les airs, comme des ailes sombres tombant sur le complexe. Je ne me souviens pas de grand-chose d'autre. L'enregistrement de la combinaison dit que le feu entrant avait déjà emporté le reste de l'escouade. »
- La Chute du Bunker 58",,,,,
revenant,SHIP,"Un cargo furtif qui emploie audacieusement la technologie de phase pour soutenir les opérations de flotte secrètes, le Revenant n'est ni bon marché ni efficace. Exhumé d'un jeu poussiéreux de banques de données caché dans un rocher sans nom orbitant autour d'une étoile quelconque pendant cent cycles après la Première Guerre IA, les schémas du Revenant fournirent un immense avantage à la logistique des raiders de Tri-Tachyon durant la Seconde Guerre IA.

Les juristes de la Hegemony envisagèrent de déclarer la conception illégale, mais les preuves d'influence d'IA de niveau alpha furent jugées insuffisantes. Le procureur principal insista si fortement que cela constituait en soi une preuve du travail d'un alpha que le Haut Hégémon jugea politique de le récuser des procédures.",,,,,
champion,SHIP,"Le croiseur lourd de classe Champion est un navire de guerre polyvalent doté d'une gamme de puissantes armes à énergie ; l'élément phare est un affût de tourelle d'énergie lourde, rare parmi les vaisseaux de la ligne médiane. Cet arsenal offensif est soutenu par un réseau énergétique robuste capable de surcharger l'armement à énergie, augmentant la puissance de dégâts à des niveaux dévastateurs. Un point d'emport de missile lourd complète l'armement en permettant au Champion de déclencher une frappe paralysante sans taxer les niveaux de flux. Le Champion est un concurrent solide et capable, apte à affronter des vaisseaux capitaux sur la ligne de bataille.

Une conception relativement récente, le Champion est un produit de la révolution navale historiquement récente de « l'École des Croiseurs » qui ne vit jamais de service actif dans l'Armada pré-Effondrement du Domain. Bien que des prototypes aient été construits et des spécifications prêtes pour la forge distribuées à plusieurs groupements de combat, le Champion ne fut jamais autorisé au déploiement actif en raison d'un procès en cours entre Altair Exotech et Orion Shipyards. Chaque mégacorporation accusait l'autre d'espionnage industriel et d'influence inappropriée sur les officiers de l'Armada supervisant le processus d'acquisition. La vérité était plus complexe, enflammant des rivalités de longue date dans le corps des officiers tandis que le comité d'investigation appelait témoin après témoin. L'Effondrement empêcha tout verdict conclusif d'atteindre le Secteur Persean, et désormais l'affaire entière est considérée comme sans objet. Avec la découverte de plans du Champion sur un courrier d'armement du Domain, le navire de guerre fut rapidement mis en service par la flotte de la Persean League, entre autres.",,,,,
fury,SHIP,"Un croiseur léger high-tech d'attaque rapide, le Fury est conçu pour choisir quand et où il frappe pour infliger un effet maximum à l'ennemi. Le système intégré spécialisé de « microburn » plasma permet au Fury d'effectuer de petites accélérations à haute vitesse pour prendre des adversaires imprudents au dépourvu.

La classe Fury est la grande sœur de la classe Shrike, produit de la même équipe de conception chargée de remplir des exigences légèrement mises à jour, incluant la résolution du problème de corrosion de coque de longue date sans, espérait-on, introduire de nouveaux problèmes. Ce fut largement un succès (une fois que le chaos de plusieurs démissions indignées fut réglé).

Rejeté par les traditionalistes du blindage lourd et de la puissance de feu balistique comme « encore un petit canon de verre », le Fury s'est néanmoins révélé très dangereux entre les mains de commandants de flotte à l'esprit vif.",,,,,
vanguard,SHIP,"Une frégate lourde ancienne et robuste dotée d'une construction solide, d'un propulseur de combat et sans bouclier moderne. À la place, le Vanguard est équipé d'un champ d'amortissement intégré de conception archaïque mais réglé aux standards modernes. Cela permet au Vanguard d'allouer 100 % de l'accumulation de flux aux systèmes d'armes, laissant la défense à son blindage lourd renforcé par la physique obscure de l'amortissement par résonance de champ.

Cette conception est suffisamment ancienne pour être contemporaine des premiers modèles du cuirassé Onslaught, bien que contrairement à cet illustre pilier de la Marine du Domain, le Vanguard fut retiré du service bien avant l'effondrement du réseau de portails. Dans le chaos post-Effondrement, ce fut une découverte fortuite par un marchand d'armes entreprenant qui vit des schémas relativement complets de la frégate lourde de classe Vanguard extraits d'une exposition de musée négligée. La conception atavique et agressive ouvre une niche inattendue pour le Vanguard dans les flottes modernes — avec l'avantage supplémentaire que tous les composants essentiels sont déclassifiés depuis des lustres et de fabrication simple ; même la réparation de dommages catastrophiques est relativement simple.",,,,,
manticore,SHIP,"Le Manticore est aimé des officiers frontaliers pour sa capacité à rapidement apporter de la puissance de feu dans les petits engagements et détesté des planificateurs stratégiques du Domain pour interférer avec le schéma ordonné de la doctrine officielle de flotte. L'affût d'arme principal surdimensionné du Manticore et son télémètre intégré sont le rêve d'un artilleur mais permettent à ce destroyer de facilement se surexposer au combat. C'est à ça, argumentent les opérateurs, que sert le système de flak en conteneur — et à décaper la peinture de vos vaisseaux alliés, comme dit la vieille blague. 

Un respect sain pour une puissance de feu intimidante dans un petit format voit cette conception poursuivre son service dans les flottes du Secteur Persean. Quand l'opportunité se présente, les pirates sont particulièrement enclins à récupérer une coque de Manticore et à appliquer une livrée rouge sang à leur prise surarmée.",,,,,
eradicator,SHIP,"Une conception résiliente souvent négligée par l'histoire, le croiseur rapide de classe Eradicator dispose de puissantes nacelles de moteur doubles qui lui permettent de délivrer une puissance de feu sans compromis et un puissant barrage de missiles au point le plus faible de la ligne de bataille ennemie — ou de venir au secours d'actifs précieux qui se sont retrouvés tactiquement exposés.

Dans les longs cycles du Domain, un accident fortuit lors d'une démonstration de flotte mit l'une des nacelles de moteur d'un Eradicator en arrêt et l'autre en surpuissance, mettant le vaisseau dans une terrible vrille qui ne fut arrêtée que par un effort héroïque de l'équipe d'ingénierie. Pire que les blessures et les pertes subies fut le fait que la classe de vaisseau devint la risée d'une portion significative de l'hypersphère médiatique du Domain. Pour sauver la face, l'amirauté assigna discrètement tous les Eradicators au service frontalier, loin des attentions capricieuses des comités budgétaires des secteurs centraux. Il faudrait une génération et plusieurs opérations difficiles de nettoyage de rébellions frontalières avant qu'un nouveau modèle de classe croiseur rapide ne soit demandé par la Marine du Domain pour remplacer le rôle de l'Eradicator dans les flottes de bataille de première ligne.",,,,,
shrine_gilead,CUSTOM,"Le sanctuaire le plus grand et le plus éminent de la foi Luddic, le Sanctuaire de Gilead est le plus étroitement associé à la présence physique et à l'influence du prophète Ludd dans le Secteur Persean.

Les pèlerins marchent où Ludd a marché, bien que le monde ait beaucoup changé depuis l'époque de Ludd. Une forêt profonde, soigneusement entretenue sur plus d'une centaine de cycles, a remplacé les imposantes machines de terraformation industrielle qui entouraient autrefois le complexe du sanctuaire. Protégé par les Knights et guidé par l'Luddic Church, le sanctuaire se veut une représentation physique de la vision de Ludd.",,,,,
